"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction"
"Gene0622",24.788033015767,0.0590843539218619,0.228767285507152,0.67188278756485,0.985517365059028,FALSE,"Not significant"
"Gene0623",63.6456768592813,0.0552025667567654,0.228471639770292,0.688206056227922,0.985517365059028,FALSE,"Not significant"
"Gene0632",207.04803810093,0.0628613273760706,0.210791686464439,0.662027724465931,0.985517365059028,FALSE,"Not significant"
"Gene0636",78.7806820550978,0.0619711012785827,0.20675215128879,0.664756801477341,0.985517365059028,FALSE,"Not significant"
"Gene0643",23.6963017942028,-0.0608860305618515,0.218559441745453,0.666953566730001,0.985517365059028,FALSE,"Not significant"
"Gene0655",15.5179476990473,-0.0557553799331996,0.23704795238373,0.672732745862656,0.985517365059028,FALSE,"Not significant"
"Gene0660",53.248209482741,0.0506498007667825,0.219395713141026,0.717327884549008,0.985517365059028,FALSE,"Not significant"
"Gene0668",45.8173330760864,0.061797894764082,0.216830634004452,0.664850293172524,0.985517365059028,FALSE,"Not significant"
"Gene0678",154.96889477172,0.0578750561848217,0.208843269631119,0.682720510811172,0.985517365059028,FALSE,"Not significant"
"Gene0684",54.0343933661753,-0.0495325500491881,0.228550890085379,0.714525395684266,0.985517365059028,FALSE,"Not significant"
"Gene0701",23.3704628308365,-0.0511511726380899,0.230687057253384,0.7002450434841,0.985517365059028,FALSE,"Not significant"
"Gene0719",47.8088700823073,0.0606260401589376,0.219560724005909,0.670715772818781,0.985517365059028,FALSE,"Not significant"
"Gene0732",36.220246421736,0.054968181149416,0.221524314637957,0.692366107266908,0.985517365059028,FALSE,"Not significant"
"Gene0742",58.1658540461421,-0.0525325105652526,0.187115540531795,0.709831719793601,0.985517365059028,FALSE,"Not significant"
"Gene0762",95.1793989301726,-0.0614356078462136,0.187573641833591,0.663162648304567,0.985517365059028,FALSE,"Not significant"
"Gene0764",57.6297148140656,0.0506696634246507,0.22758526086485,0.718416519056742,0.985517365059028,FALSE,"Not significant"
"Gene0785",43.0715056171282,0.058515885711083,0.196731714156283,0.683146723710084,0.985517365059028,FALSE,"Not significant"
"Gene0787",67.6738327536615,0.0577220813210842,0.200235968247787,0.685300524707786,0.985517365059028,FALSE,"Not significant"
"Gene0819",19.2836519489797,-0.0547978548007033,0.22795587328985,0.692312191755052,0.985517365059028,FALSE,"Not significant"
"Gene0842",42.6201251982675,0.0583521110903271,0.220077690309818,0.681850151838345,0.985517365059028,FALSE,"Not significant"
"Gene0858",79.2325584180102,0.0519571952417385,0.205709918814389,0.718236247948599,0.985517365059028,FALSE,"Not significant"
"Gene0861",50.5973293410501,-0.055857591297716,0.212981971436537,0.693408741705982,0.985517365059028,FALSE,"Not significant"
"Gene0884",199.818797366503,0.0521938969158191,0.210258459963943,0.716187908164071,0.985517365059028,FALSE,"Not significant"
"Gene0890",31.4260325701097,-0.0541465875129763,0.213197790219599,0.703319696851968,0.985517365059028,FALSE,"Not significant"
"Gene0893",17.5830496236172,-0.0502723204601305,0.232337324201319,0.709454462388417,0.985517365059028,FALSE,"Not significant"
"Gene0898",121.998636016176,-0.0553819493514611,0.215443333687002,0.696324476566607,0.985517365059028,FALSE,"Not significant"
"Gene0902",32.481764539621,0.0475155128738764,0.23660008900619,0.720092057888717,0.985517365059028,FALSE,"Not significant"
"Gene0905",120.625377085131,-0.0485992352692938,0.222379435690722,0.723530906610491,0.985517365059028,FALSE,"Not significant"
"Gene0934",422.043721013728,0.0502532868039108,0.208982085406186,0.723571220512123,0.985517365059028,FALSE,"Not significant"
"Gene0953",83.2166508104571,0.0546908521801673,0.19865526678222,0.701626791066009,0.985517365059028,FALSE,"Not significant"
"Gene0956",40.1850234315556,-0.0591672647658894,0.20502297663929,0.674232590525477,0.985517365059028,FALSE,"Not significant"
"Gene0105",53.9718266930463,-0.0469027447378899,0.21807236970504,0.736900294201916,0.98720469776575,FALSE,"Not significant"
"Gene0122",75.6065167020575,0.0285290343697712,0.217217507377288,0.836991452001448,0.98720469776575,FALSE,"Not significant"
"Gene0126",174.484590015745,0.0225822540727705,0.224087419121055,0.868264873363962,0.98720469776575,FALSE,"Not significant"
"Gene0130",116.432935543985,0.0472332421432255,0.198826716151156,0.742061100087643,0.98720469776575,FALSE,"Not significant"
"Gene0131",57.9635660652569,0.0240696394456337,0.20414079366175,0.866265453736294,0.98720469776575,FALSE,"Not significant"
"Gene0133",44.3133588780481,0.026977383990065,0.219937943937103,0.846857022224485,0.98720469776575,FALSE,"Not significant"
"Gene0135",33.8137700207979,-0.022954859031698,0.219503022926171,0.865638301488338,0.98720469776575,FALSE,"Not significant"
"Gene0145",12.7305808486971,0.0296787964624849,0.228271432466958,0.828064969819955,0.98720469776575,FALSE,"Not significant"
"Gene0158",172.679863638755,0.0320600824814875,0.237526052655334,0.807723650878439,0.98720469776575,FALSE,"Not significant"
"Gene0162",59.6791227651735,0.02407947645605,0.192414307018033,0.864428481850833,0.98720469776575,FALSE,"Not significant"
"Gene0164",26.7934873809463,0.0384504797613186,0.221327215971771,0.783595714473371,0.98720469776575,FALSE,"Not significant"
"Gene0169",73.1323746744677,0.0471772833401491,0.224168078382553,0.736878811028597,0.98720469776575,FALSE,"Not significant"
"Gene0172",16.7834290477345,-0.0236008317347804,0.214723882098541,0.865877537665851,0.98720469776575,FALSE,"Not significant"
"Gene0182",13.2340441504661,0.0245338475530704,0.235914136559468,0.852219200936268,0.98720469776575,FALSE,"Not significant"
"Gene0185",34.2708572207892,-0.0288857738561681,0.219783482635903,0.84119559424296,0.98720469776575,FALSE,"Not significant"
"Gene0206",28.2102089532795,0.0447043526464834,0.211741410038625,0.756893953588139,0.98720469776575,FALSE,"Not significant"
"Gene0212",277.731265246705,-0.0374942476501177,0.204721754241861,0.788734267784878,0.98720469776575,FALSE,"Not significant"
"Gene0218",129.249720984813,-0.0373214189158778,0.207273130060296,0.786663673569744,0.98720469776575,FALSE,"Not significant"
"Gene0220",59.2095615224138,-0.0316728815676869,0.212594777256821,0.82027861439815,0.98720469776575,FALSE,"Not significant"
"Gene0225",34.5280346097384,-0.0266822347143862,0.215227741284799,0.848278766243296,0.98720469776575,FALSE,"Not significant"
"Gene0230",449.806363479613,-0.0288662813358958,0.224357477929232,0.832432665099966,0.98720469776575,FALSE,"Not significant"
"Gene0232",98.021018654072,-0.0261253528563933,0.200923427787012,0.852352088120141,0.98720469776575,FALSE,"Not significant"
"Gene0248",103.60313977091,-0.0439103632780605,0.19952379188796,0.757266834411935,0.98720469776575,FALSE,"Not significant"
"Gene0251",55.1360536351887,-0.0334138474975148,0.203340395615687,0.81265658626418,0.98720469776575,FALSE,"Not significant"
"Gene0263",19.6893361742077,0.0317028369030566,0.23525746171354,0.811805571671987,0.98720469776575,FALSE,"Not significant"
"Gene0275",544.373735986217,-0.0253902785503992,0.213422886628715,0.857844008219277,0.98720469776575,FALSE,"Not significant"
"Gene0295",133.622907957291,0.0448214890724448,0.221754053635295,0.743578375063284,0.98720469776575,FALSE,"Not significant"
"Gene0297",32.885591910301,0.0369281483682203,0.230175970046285,0.785869422764436,0.98720469776575,FALSE,"Not significant"
"Gene0305",24.2423214478633,-0.0436299494411533,0.224381205487284,0.753338259334949,0.98720469776575,FALSE,"Not significant"
"Gene0306",29.5141669995557,0.0307477425094352,0.216037863099387,0.831048999590077,0.98720469776575,FALSE,"Not significant"
"Gene0309",30.8892547964231,-0.0461843074182085,0.235597991061309,0.729273156973105,0.98720469776575,FALSE,"Not significant"
"Gene0313",74.5673135648597,-0.030712576914706,0.217600434582038,0.82362289974078,0.98720469776575,FALSE,"Not significant"
"Gene0320",167.119992388454,-0.0353959924151014,0.210549906260015,0.801768610363086,0.98720469776575,FALSE,"Not significant"
"Gene0325",119.234722959512,0.0450600633620557,0.199812995406469,0.753684404450375,0.98720469776575,FALSE,"Not significant"
"Gene0328",202.217795497894,-0.0293738520358592,0.239075713392383,0.810159773956285,0.98720469776575,FALSE,"Not significant"
"Gene0330",36.9420618603413,-0.0278898712805635,0.205370899627241,0.843509456956699,0.98720469776575,FALSE,"Not significant"
"Gene0334",93.9897052369766,-0.0299573169861366,0.261555148820531,0.766619579025755,0.98720469776575,FALSE,"Not significant"
"Gene0336",221.469246494902,0.0474840660556054,0.197557933133655,0.738187261554588,0.98720469776575,FALSE,"Not significant"
"Gene0347",110.239595745761,0.0247871610983928,0.200119306400211,0.863802573077233,0.98720469776575,FALSE,"Not significant"
"Gene0351",19.244262429006,-0.0396912847461803,0.216427430223642,0.777312354422192,0.98720469776575,FALSE,"Not significant"
"Gene0352",48.3239013001808,0.0452400437911483,0.202948930932155,0.751842192455229,0.98720469776575,FALSE,"Not significant"
"Gene0366",118.920277162707,-0.0269085344569406,0.217451558537405,0.843609918417843,0.98720469776575,FALSE,"Not significant"
"Gene0370",33.0628983595016,-0.0308425448890165,0.22807014272155,0.820256143788299,0.98720469776575,FALSE,"Not significant"
"Gene0371",123.481137378974,0.0237099989435585,0.20977675845455,0.861134122827882,0.98720469776575,FALSE,"Not significant"
"Gene0373",226.971792506483,0.0335436348545099,0.218810576774884,0.811618927443786,0.98720469776575,FALSE,"Not significant"
"Gene0382",64.0213960103261,-0.0432049740528902,0.196441532684754,0.760695952173816,0.98720469776575,FALSE,"Not significant"
"Gene0405",153.542995370776,-0.0215803581912437,0.216177279459322,0.867808883859061,0.98720469776575,FALSE,"Not significant"
"Gene0412",96.510991981825,0.043412039376932,0.199866880485079,0.762808497534043,0.98720469776575,FALSE,"Not significant"
"Gene0416",56.9793632188481,-0.0388316462594917,0.203919309166727,0.782663815519719,0.98720469776575,FALSE,"Not significant"
"Gene0421",336.771052563379,-0.0374628703821222,0.188245890312745,0.790953302862989,0.98720469776575,FALSE,"Not significant"
"Gene0452",16.6259193846466,0.0353375662935583,0.226002306752357,0.798528138121218,0.98720469776575,FALSE,"Not significant"
"Gene0454",13.5130072748199,-0.0299378507223994,0.224797708312586,0.828557265968419,0.98720469776575,FALSE,"Not significant"
"Gene0467",17.161556713075,0.024886129849918,0.24125511751492,0.843889079321618,0.98720469776575,FALSE,"Not significant"
"Gene0469",387.592918930152,-0.0376028389686021,0.181742639271823,0.785786992838667,0.98720469776575,FALSE,"Not significant"
"Gene0475",141.458082600901,-0.0474457159544219,0.201036291352085,0.737171459514083,0.98720469776575,FALSE,"Not significant"
"Gene0487",18.9091233998938,0.0331013428801932,0.241505189817384,0.799393788524952,0.98720469776575,FALSE,"Not significant"
"Gene0489",103.198791554031,-0.0294634239439555,0.20091046620568,0.832074510078504,0.98720469776575,FALSE,"Not significant"
"Gene0494",84.9016054998956,-0.042676352785246,0.223057267337822,0.758310418057114,0.98720469776575,FALSE,"Not significant"
"Gene0497",81.6227567758146,-0.0312660448770608,0.201142694430128,0.824667940022122,0.98720469776575,FALSE,"Not significant"
"Gene0498",28.9575948389877,-0.0460812189704631,0.213302530598781,0.743201777481714,0.98720469776575,FALSE,"Not significant"
"Gene0501",274.498341895043,0.0442327109713273,0.173562270012857,0.748373600434476,0.98720469776575,FALSE,"Not significant"
"Gene0503",34.5390379545374,-0.0415588285014889,0.213966431453116,0.765949219429711,0.98720469776575,FALSE,"Not significant"
"Gene0504",121.924980556211,0.0443168207322714,0.206104286448219,0.756487587596559,0.98720469776575,FALSE,"Not significant"
"Gene0511",395.893675886515,0.0457199790080426,0.182104906436235,0.745968856692067,0.98720469776575,FALSE,"Not significant"
"Gene0513",68.7342319378879,0.0407106603417056,0.214387802613809,0.776060828610193,0.98720469776575,FALSE,"Not significant"
"Gene0517",43.7732859833315,0.0342695449738785,0.224812394984864,0.800433564596786,0.98720469776575,FALSE,"Not significant"
"Gene0522",55.7392083189284,-0.0350353781513039,0.209756847243373,0.800327733862461,0.98720469776575,FALSE,"Not significant"
"Gene0533",35.2583888533711,-0.0241197011458798,0.213133429885959,0.860196390012254,0.98720469776575,FALSE,"Not significant"
"Gene0535",427.583013953398,0.0415629137394035,0.198912927534409,0.767576924980507,0.98720469776575,FALSE,"Not significant"
"Gene0548",31.1185446244207,0.0454647756094735,0.213045889565354,0.750664921377767,0.98720469776575,FALSE,"Not significant"
"Gene0552",40.6893815050691,-0.0354620765395862,0.219907085029877,0.798699482473441,0.98720469776575,FALSE,"Not significant"
"Gene0568",642.250160513957,-0.0382617795342853,0.191526498657841,0.782363764533533,0.98720469776575,FALSE,"Not significant"
"Gene0572",91.2926934914683,-0.0320033909564704,0.197042813483399,0.819941464924813,0.98720469776575,FALSE,"Not significant"
"Gene0578",10.3014712922312,-0.0413679098188208,0.23468197063406,0.757288324211097,0.98720469776575,FALSE,"Not significant"
"Gene0580",25.4648129193893,0.0393554670785305,0.210081345264783,0.780702907467773,0.98720469776575,FALSE,"Not significant"
"Gene0581",12.1327797186838,-0.0257135684794852,0.236992593740082,0.843187462574269,0.98720469776575,FALSE,"Not significant"
"Gene0599",103.508728519171,0.0272585703029303,0.208230401574182,0.847338886320281,0.98720469776575,FALSE,"Not significant"
"Gene0610",225.246310838853,0.0387414351840736,0.200956826577032,0.785601844907702,0.98720469776575,FALSE,"Not significant"
"Gene0617",86.1420524975241,0.026526763774324,0.185020932662051,0.850876888564869,0.98720469776575,FALSE,"Not significant"
"Gene0618",111.521428650662,-0.0377173962348418,0.203639745652513,0.787644016671281,0.98720469776575,FALSE,"Not significant"
"Gene0621",20.6743217163351,0.0368192728984002,0.209560646359041,0.798669644563798,0.98720469776575,FALSE,"Not significant"
"Gene0625",233.582656834784,0.0333841628200321,0.208354166932356,0.814160576528269,0.98720469776575,FALSE,"Not significant"
"Gene0626",47.5740321703934,-0.0321918711872984,0.239149590094169,0.802186825801819,0.98720469776575,FALSE,"Not significant"
"Gene0630",53.4114413432324,-0.0389543708006455,0.187790898465504,0.781556767721046,0.98720469776575,FALSE,"Not significant"
"Gene0634",26.1244084628925,-0.044607050600605,0.211347519984909,0.750797787634372,0.98720469776575,FALSE,"Not significant"
"Gene0644",50.8915117940749,0.0329803520192698,0.203799878687308,0.817430858590206,0.98720469776575,FALSE,"Not significant"
"Gene0645",90.3340563282524,-0.0263785375770945,0.195674605423543,0.85100797169552,0.98720469776575,FALSE,"Not significant"
"Gene0646",46.2639768538596,-0.0489502985898075,0.217749580050455,0.728103938982078,0.98720469776575,FALSE,"Not significant"
"Gene0662",122.080873171546,-0.029842399792314,0.199832337333012,0.831713901110964,0.98720469776575,FALSE,"Not significant"
"Gene0664",21.6616260111324,-0.0253267025641548,0.233432425831826,0.845825856341201,0.98720469776575,FALSE,"Not significant"
"Gene0673",8.76404631269867,-0.0369426274405851,0.246904271844277,0.762607524184506,0.98720469776575,FALSE,"Not significant"
"Gene0675",27.2405123258271,0.0323900978448573,0.24634675860949,0.783702810647681,0.98720469776575,FALSE,"Not significant"
"Gene0676",20.8062030723691,-0.0471058881773534,0.216826354015072,0.737643524006811,0.98720469776575,FALSE,"Not significant"
"Gene0682",28.3695996257342,0.0379435503204107,0.210151844496211,0.789475940514462,0.98720469776575,FALSE,"Not significant"
"Gene0692",19.4538932146535,0.0246794509878273,0.219205249625974,0.861003472893085,0.98720469776575,FALSE,"Not significant"
"Gene0699",37.7680690814863,-0.0354687144234448,0.203192148318096,0.801244860076903,0.98720469776575,FALSE,"Not significant"
"Gene0700",49.1242867187914,-0.0243465136844484,0.222496608194193,0.857818049258852,0.98720469776575,FALSE,"Not significant"
"Gene0702",43.6738569735084,0.0248216615037308,0.215048716343915,0.852827296856176,0.98720469776575,FALSE,"Not significant"
"Gene0703",63.0246685733099,-0.0338099421442109,0.215572136794957,0.808422895913614,0.98720469776575,FALSE,"Not significant"
"Gene0709",103.575912584449,-0.0420437771082133,0.190896210815037,0.765220659904807,0.98720469776575,FALSE,"Not significant"
"Gene0713",83.7381401231593,-0.0321995712612002,0.203067246852229,0.817612960501696,0.98720469776575,FALSE,"Not significant"
"Gene0715",29.051253716356,-0.0392020891047701,0.235099205896939,0.759133199054703,0.98720469776575,FALSE,"Not significant"
"Gene0717",39.4560820543615,-0.025042041346144,0.211213740700308,0.857963554480787,0.98720469776575,FALSE,"Not significant"
"Gene0727",28.7359067813866,-0.0401939344509445,0.215062356576364,0.774737498909811,0.98720469776575,FALSE,"Not significant"
"Gene0738",104.560116924485,0.0466283401415461,0.192733212295771,0.740545352111142,0.98720469776575,FALSE,"Not significant"
"Gene0749",166.676825996223,-0.0370414197674336,0.200376072823982,0.795768568140115,0.98720469776575,FALSE,"Not significant"
"Gene0763",20.5466628321436,-0.0229563055906778,0.219023122992619,0.868420714920326,0.98720469776575,FALSE,"Not significant"
"Gene0776",49.5220777053847,0.0355073029221624,0.205402198039184,0.803410803288243,0.98720469776575,FALSE,"Not significant"
"Gene0782",116.186361385167,0.0414460852331692,0.230357467238204,0.753969373131041,0.98720469776575,FALSE,"Not significant"
"Gene0803",42.9374784318225,-0.0283662911285559,0.213987635161838,0.838433024347783,0.98720469776575,FALSE,"Not significant"
"Gene0812",375.367190719888,-0.0442018367032861,0.201282688076792,0.754302131551324,0.98720469776575,FALSE,"Not significant"
"Gene0818",35.1771238530276,-0.0365556665621542,0.205780907113866,0.796485581196068,0.98720469776575,FALSE,"Not significant"
"Gene0823",51.5248543559088,-0.0280154671471643,0.214613129445108,0.838656142598485,0.98720469776575,FALSE,"Not significant"
"Gene0831",9.7379737389244,-0.0353015683159741,0.245503613775058,0.773421875518117,0.98720469776575,FALSE,"Not significant"
"Gene0833",102.942146188346,0.0427055842680697,0.196073578668879,0.764973047879641,0.98720469776575,FALSE,"Not significant"
"Gene0839",28.8286011950222,-0.029296114388988,0.227564202164238,0.826633474094016,0.98720469776575,FALSE,"Not significant"
"Gene0841",170.585136811673,0.0379618981971064,0.229242632873187,0.779208527492021,0.98720469776575,FALSE,"Not significant"
"Gene0845",336.147108471089,0.0323925702268438,0.194416467808952,0.820851688634548,0.98720469776575,FALSE,"Not significant"
"Gene0846",25.908508306929,0.0412946228301367,0.202152742789469,0.773830089753877,0.98720469776575,FALSE,"Not significant"
"Gene0849",39.2083075311043,-0.0459324063201833,0.214903901377339,0.74108847944154,0.98720469776575,FALSE,"Not significant"
"Gene0850",79.6642125990458,-0.0426763733049396,0.215872937157849,0.761070387076058,0.98720469776575,FALSE,"Not significant"
"Gene0851",27.3171941155043,0.0304898360771377,0.207622442544759,0.830468123041364,0.98720469776575,FALSE,"Not significant"
"Gene0852",122.808436124979,0.0252646996326817,0.191233284420286,0.860584577834259,0.98720469776575,FALSE,"Not significant"
"Gene0857",134.816710878438,-0.0274733291020586,0.217399997417093,0.843267400032121,0.98720469776575,FALSE,"Not significant"
"Gene0870",294.606029840746,-0.030181222956996,0.187900246623948,0.828798560386194,0.98720469776575,FALSE,"Not significant"
"Gene0874",53.1243668306394,-0.0326928313235017,0.194547498904427,0.818462779056464,0.98720469776575,FALSE,"Not significant"
"Gene0876",285.918961155767,-0.0451435225434786,0.1839359538926,0.746217255356896,0.98720469776575,FALSE,"Not significant"
"Gene0880",105.981806389211,-0.0430647356693396,0.215869743442164,0.76042257210285,0.98720469776575,FALSE,"Not significant"
"Gene0915",18.7594759556122,0.0318823455841549,0.235773437369886,0.807890645101696,0.98720469776575,FALSE,"Not significant"
"Gene0933",89.1985641389538,0.045729394788683,0.208912713715863,0.747928160864334,0.98720469776575,FALSE,"Not significant"
"Gene0939",535.059250411837,0.0456680288552596,0.212213139684658,0.749859927397964,0.98720469776575,FALSE,"Not significant"
"Gene0941",19.6013541373346,-0.0211951638626533,0.237774143026544,0.867469032015575,0.98720469776575,FALSE,"Not significant"
"Gene0946",59.5624278860923,-0.0325282162535783,0.200085149681263,0.817831877617737,0.98720469776575,FALSE,"Not significant"
"Gene0960",84.2733077990988,0.0266420943879508,0.214419361601402,0.850374850431414,0.98720469776575,FALSE,"Not significant"
"Gene0963",140.174190007697,0.0337078135352016,0.22186973025464,0.800580371974345,0.98720469776575,FALSE,"Not significant"
"Gene0964",141.3635014458,-0.0443389457815843,0.187321505212939,0.751722572154981,0.98720469776575,FALSE,"Not significant"
"Gene0965",36.0547426024764,-0.0264209278201311,0.216844221897789,0.84671579848869,0.98720469776575,FALSE,"Not significant"
"Gene0970",208.751676081114,-0.0354213787383611,0.206232928993577,0.800358584738273,0.98720469776575,FALSE,"Not significant"
"Gene0971",38.1337642692516,0.0364842386226561,0.203320944927362,0.798101016528935,0.98720469776575,FALSE,"Not significant"
"Gene0978",37.2392659752346,0.0342031881939632,0.222414556161315,0.806746754228044,0.98720469776575,FALSE,"Not significant"
"Gene0982",142.259718246581,-0.032974444582039,0.203012407984611,0.815555145928947,0.98720469776575,FALSE,"Not significant"
"Gene0991",461.906096328874,0.02733059004758,0.193528141527906,0.848256291007059,0.98720469776575,FALSE,"Not significant"
"Gene0995",95.738677079845,-0.0384416769544803,0.223236084872044,0.77581378605738,0.98720469776575,FALSE,"Not significant"
"Gene0681",80.1514325189465,0.0235019793249667,0.199229862155511,0.870375638090035,0.98829105174632,FALSE,"Not significant"
"Gene0308",299.336412599323,-0.0221394387685349,0.21068742791222,0.871771256783781,0.988740565320137,FALSE,"Not significant"
"Gene0486",52.6850802882449,0.0222964588850237,0.20865047158348,0.874323253805211,0.989490165247896,FALSE,"Not significant"
"Gene0743",318.762709746451,-0.0216677108449098,0.188752823818045,0.874433169288838,0.989490165247896,FALSE,"Not significant"
"Gene0291",46.9424153508754,-0.0215939310054104,0.210124709191571,0.876469325562878,0.98952986641745,FALSE,"Not significant"
"Gene0406",71.7104610078209,0.0222149628905423,0.215545136211107,0.875558172660616,0.98952986641745,FALSE,"Not significant"
"Gene0798",39.083880183847,0.021657480934991,0.211155211831073,0.878790430702018,0.991019083197601,FALSE,"Not significant"
"Gene0115",125.674212436268,0.0169297050936309,0.193795558974433,0.906281843638066,0.991225770418574,FALSE,"Not significant"
"Gene0119",65.8837860424775,0.0201122070010013,0.212403143284788,0.889733727864961,0.991225770418574,FALSE,"Not significant"
"Gene0121",107.586682232412,0.0185671912695815,0.177433944942634,0.894838926117593,0.991225770418574,FALSE,"Not significant"
"Gene0143",90.391599986626,-0.0192111565257703,0.215933255909753,0.890613141850621,0.991225770418574,FALSE,"Not significant"
"Gene0156",52.3759444437435,-0.0155013026140327,0.215841998415054,0.907079924772517,0.991225770418574,FALSE,"Not significant"
"Gene0171",626.66823980914,-0.0132696859068984,0.19469770774765,0.919320187763737,0.991225770418574,FALSE,"Not significant"
"Gene0178",66.8866109748609,-0.016708285800701,0.203895966047694,0.90479933910568,0.991225770418574,FALSE,"Not significant"
"Gene0280",46.3228241135238,-0.0156042816519823,0.216011563855735,0.909802704214139,0.991225770418574,FALSE,"Not significant"
"Gene0289",408.511820084953,0.016693597059436,0.217516348387574,0.904485176360103,0.991225770418574,FALSE,"Not significant"
"Gene0296",57.1149811598019,-0.0132912101854761,0.215399739792229,0.922855680365942,0.991225770418574,FALSE,"Not significant"
"Gene0341",36.1389560165378,0.0146849680507222,0.207282089915123,0.918415982159261,0.991225770418574,FALSE,"Not significant"
"Gene0353",186.136277215964,-0.0181819478713059,0.21540019376455,0.892304959693314,0.991225770418574,FALSE,"Not significant"
"Gene0419",48.896927490435,0.0137314737799295,0.225542663817979,0.916113640657159,0.991225770418574,FALSE,"Not significant"
"Gene0432",202.083204085102,0.0160608949019698,0.227478351627005,0.906069236880691,0.991225770418574,FALSE,"Not significant"
"Gene0453",116.976981611657,0.0210403484197552,0.182960297709649,0.883062987483443,0.991225770418574,FALSE,"Not significant"
"Gene0455",134.379239484063,0.016128435494515,0.203360132122307,0.911830115751781,0.991225770418574,FALSE,"Not significant"
"Gene0465",58.3387179594252,-0.0164931618964799,0.202349374827467,0.905215881040555,0.991225770418574,FALSE,"Not significant"
"Gene0480",80.9303810684655,-0.0135307054643472,0.209270273605601,0.921320666955833,0.991225770418574,FALSE,"Not significant"
"Gene0483",67.7490461328524,0.0195011909363577,0.201699228138216,0.892090430638394,0.991225770418574,FALSE,"Not significant"
"Gene0527",70.3939685171952,0.0168508113340499,0.212404266831329,0.907135545850918,0.991225770418574,FALSE,"Not significant"
"Gene0542",13.831606577049,0.0189108192020554,0.226177074998898,0.891540660754985,0.991225770418574,FALSE,"Not significant"
"Gene0546",32.6754869185174,0.0148455172195019,0.224091252861986,0.916497342673795,0.991225770418574,FALSE,"Not significant"
"Gene0559",659.682388442777,0.0216844360235914,0.206646495309434,0.88119569889261,0.991225770418574,FALSE,"Not significant"
"Gene0565",38.6057934765363,0.0153120979099749,0.209650400466145,0.914774407750465,0.991225770418574,FALSE,"Not significant"
"Gene0588",32.0434926659298,-0.0207887865685216,0.209236994184326,0.881245283700303,0.991225770418574,FALSE,"Not significant"
"Gene0595",163.47819343761,-0.0164225504587541,0.205292143329365,0.902237133724451,0.991225770418574,FALSE,"Not significant"
"Gene0598",78.4294491820606,-0.0160247249386441,0.200446751382588,0.908147682893099,0.991225770418574,FALSE,"Not significant"
"Gene0606",551.14890628288,0.0179735720236377,0.187157597973305,0.897897447668903,0.991225770418574,FALSE,"Not significant"
"Gene0614",76.0630017995901,0.0199994964327961,0.201738830595556,0.889164159512997,0.991225770418574,FALSE,"Not significant"
"Gene0691",203.380035010841,-0.0137951010242681,0.225964657376151,0.918917082104409,0.991225770418574,FALSE,"Not significant"
"Gene0708",148.873558100867,0.0152971622365695,0.2089923170017,0.915125692543724,0.991225770418574,FALSE,"Not significant"
"Gene0735",15.8102859587463,-0.0151817662787575,0.220971203320921,0.911592490968534,0.991225770418574,FALSE,"Not significant"
"Gene0744",259.30340484814,0.0182275658168475,0.19598876680762,0.901319849540201,0.991225770418574,FALSE,"Not significant"
"Gene0761",334.454054658248,0.0178274596007732,0.205694526740912,0.903067063536478,0.991225770418574,FALSE,"Not significant"
"Gene0773",52.305933333545,0.0172697323023836,0.196361515007851,0.904350854248676,0.991225770418574,FALSE,"Not significant"
"Gene0789",425.94404382197,0.0186379273950584,0.193023033780768,0.897123999319677,0.991225770418574,FALSE,"Not significant"
"Gene0820",8.09990841496216,0.0166663554992578,0.247200812830882,0.892081168386408,0.991225770418574,FALSE,"Not significant"
"Gene0854",78.8320557469466,0.0207589303838194,0.206560642577293,0.884479646238451,0.991225770418574,FALSE,"Not significant"
"Gene0881",105.031917079588,0.0172450143553071,0.213731677243537,0.903330009540625,0.991225770418574,FALSE,"Not significant"
"Gene0906",336.779995792574,0.0165578341853508,0.209139882978363,0.908821490211835,0.991225770418574,FALSE,"Not significant"
"Gene0966",75.7579156898246,0.013874620043788,0.198331494937429,0.923072734636509,0.991225770418574,FALSE,"Not significant"
"Gene0989",221.208565886436,0.0174019446642673,0.217185983127033,0.902608190549298,0.991225770418574,FALSE,"Not significant"
"Gene0990",87.1303522357906,0.0147813340670851,0.200857053696324,0.918877724151488,0.991225770418574,FALSE,"Not significant"
"Gene1000",57.9664502624188,0.0145647824731996,0.199742560950575,0.922145823224077,0.991225770418574,FALSE,"Not significant"
"Gene0221",33.0254130191822,0.0127821649370534,0.213655676171825,0.927735302716363,0.994156282643804,FALSE,"Not significant"
"Gene0594",205.115935751901,-0.0119750223210362,0.222689408777992,0.927812182892043,0.994156282643804,FALSE,"Not significant"
"Gene0110",11.4180962115009,-0.0115068631101591,0.232016323766296,0.931706930899468,0.996956999441157,FALSE,"Not significant"
"Gene0252",83.4854583915676,-0.00930205318736903,0.225112586163005,0.943530587944311,0.996956999441157,FALSE,"Not significant"
"Gene0342",369.023879142538,0.0106806525023393,0.197966281145422,0.940569975113384,0.996956999441157,FALSE,"Not significant"
"Gene0392",50.8193088208246,-0.0100467927457264,0.20339857101886,0.942358920230355,0.996956999441157,FALSE,"Not significant"
"Gene0509",31.8956295983293,0.0107007097786679,0.224527556956869,0.939035750763251,0.996956999441157,FALSE,"Not significant"
